timestamp,symbol,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,spread_bps,mid_price,imbalance_5,update_count,open,high,low,close,volume,vwap,trade_count,buy_count,sell_count,buy_volume,sell_volume
2026-05-12 09:43:34,BTCUSDT,80941.83,6.20912,80941.84,1.21545,0.001235455064738772,80941.835,0.683085731207739,10,80941.83,80941.84,80941.83,80941.84,0.00381,80941.83236220472,2,1,1,0.0009,0.00291
2026-05-12 09:43:35,BTCUSDT,80941.83,2.77808,80941.84,4.52436,0.001235455064738772,80941.835,-0.23904624538490382,10,80941.84,80941.84,80941.84,80941.84,0.06889,80941.84,1,1,0,0.06889,0.0
2026-05-12 09:43:36,BTCUSDT,80941.83,0.79011,80941.84,4.48912,0.001235455064738772,80941.835,-0.6963277636174833,10,80941.83,80941.84,80941.83,80941.84,0.17254,80941.83894633129,8,7,1,0.15436,0.01818
2026-05-12 09:43:37,BTCUSDT,80941.83,0.78994,80941.84,4.47676,0.001235455064738772,80941.835,-0.695629380224805,10,80941.84,80941.84,80941.83,80941.83,0.01225,80941.83980408164,2,1,1,0.01201,0.00024
2026-05-12 09:43:38,BTCUSDT,80941.83,0.78979,80941.84,4.46908,0.001235455064738772,80941.835,-0.6956406519146681,10,80941.84,80941.84,80941.83,80941.83,0.0079,80941.83981012658,3,2,1,0.00775,0.00015
2026-05-12 09:43:39,BTCUSDT,80939.8,0.49285,80939.81,9.12621,0.0012354860504049893,80939.805,-0.9009031731161875,10,80941.83,80941.83,80939.81,80939.81,0.33434,80941.78321618712,80,1,79,0.00211,0.33223
2026-05-12 09:43:40,BTCUSDT,80939.8,0.19635,80939.81,9.30165,0.0012354860504049893,80939.805,-0.9589518190188735,10,80939.81,80939.81,80939.8,80939.8,0.00901,80939.80974472807,5,1,4,0.00878,0.00023
2026-05-12 09:43:41,BTCUSDT,80939.8,0.19635,80939.81,9.30133,0.0012354860504049893,80939.805,-0.9590020104129079,10,80939.81,80939.81,80939.81,80939.81,0.00032,80939.81,1,1,0,0.00032,0.0
2026-05-12 09:43:42,BTCUSDT,80939.8,0.65398,80939.81,9.2904,0.0012354860504049893,80939.805,-0.8704563306453205,10,80939.81,80939.81,80939.81,80939.81,0.00043,80939.81,1,1,0,0.00043,0.0
2026-05-12 09:43:43,BTCUSDT,80939.8,1.81137,80939.81,7.56151,0.0012354860504049893,80939.805,-0.620638271841188,10,80939.81,80939.81,80939.81,80939.81,0.01171,80939.81,3,3,0,0.01171,0.0
2026-05-12 09:43:44,BTCUSDT,80939.8,2.84567,80939.81,7.55961,0.0012354860504049893,80939.805,-0.46235753358979487,10,,,,,,,0,0,0,,
2026-05-12 09:43:45,BTCUSDT,80939.8,2.87226,80939.81,5.29431,0.0012354860504049893,80939.805,-0.3007594942720336,10,80939.81,80939.81,80939.81,80939.81,0.02721,80939.81,2,2,0,0.02721,0.0
2026-05-12 09:43:46,BTCUSDT,80939.8,2.87205,80939.81,5.2928,0.0012354860504049893,80939.805,-0.30699462965316315,10,80939.81,80939.81,80939.81,80939.81,0.00024,80939.81,1,1,0,0.00024,0.0
2026-05-12 09:43:47,BTCUSDT,80939.8,2.87205,80939.81,5.28668,0.0012354860504049893,80939.805,-0.30650752680068577,10,80939.81,80939.81,80939.81,80939.81,0.00741,80939.81,2,2,0,0.00741,0.0
2026-05-12 09:43:48,BTCUSDT,80939.8,2.92202,80939.81,5.27552,0.0012354860504049893,80939.805,-0.29795828419914994,10,80939.81,80939.81,80939.8,80939.8,0.01727,80939.8062999421,14,3,11,0.01088,0.00639
2026-05-12 09:43:49,BTCUSDT,80939.8,1.91353,80939.81,5.40267,0.0012354860504049893,80939.805,-0.47576313938125225,10,,,,,,,0,0,0,,
2026-05-12 09:43:50,BTCUSDT,80939.8,1.90292,80939.81,5.40315,0.0012354860504049893,80939.805,-0.4916198434423474,10,,,,,,,0,0,0,,
2026-05-12 09:43:51,BTCUSDT,80939.8,1.50726,80939.81,5.40237,0.0012354860504049893,80939.805,-0.5746996114068088,10,80939.81,80939.81,80939.81,80939.81,0.00269,80939.81,2,2,0,0.00269,0.0
2026-05-12 09:43:52,BTCUSDT,80939.8,1.73006,80939.81,5.4847,0.0012354860504049893,80939.805,-0.5320406862427346,10,,,,,,,0,0,0,,
2026-05-12 09:43:53,BTCUSDT,80939.8,2.38736,80939.81,5.4827,0.0012354860504049893,80939.805,-0.40698935270078135,10,80939.81,80939.81,80939.81,80939.81,0.00026,80939.81,1,1,0,0.00026,0.0
2026-05-12 09:43:54,BTCUSDT,80939.8,2.96951,80939.81,5.40111,0.0012354860504049893,80939.805,-0.3056606506460087,10,80939.81,80939.81,80939.81,80939.81,0.00012,80939.81,1,1,0,0.00012,0.0
2026-05-12 09:43:55,BTCUSDT,80939.8,3.24127,80939.81,5.4007,0.0012354860504049893,80939.805,-0.26544924261037034,10,,,,,,,0,0,0,,
2026-05-12 09:43:56,BTCUSDT,80939.8,2.59133,80939.81,5.40159,0.0012354860504049893,80939.805,-0.3660584227042986,10,,,,,,,0,0,0,,
2026-05-12 09:43:57,BTCUSDT,80939.8,3.02362,80939.81,5.39227,0.0012354860504049893,80939.805,-0.2964487989063212,10,80939.81,80939.81,80939.81,80939.81,0.00864,80939.81,1,1,0,0.00864,0.0
2026-05-12 09:43:58,BTCUSDT,80939.8,3.01086,80939.81,5.39217,0.0012354860504049893,80939.805,-0.3035688344390102,10,80939.81,80939.81,80939.81,80939.81,0.0001,80939.81,1,1,0,0.0001,0.0
2026-05-12 09:43:59,BTCUSDT,80939.8,3.0485,80939.81,5.39169,0.0012354860504049893,80939.805,-0.297891857078403,10,80939.81,80939.81,80939.81,80939.81,0.00041,80939.81,1,1,0,0.00041,0.0
2026-05-12 09:44:00,BTCUSDT,80939.8,2.59126,80939.81,5.38937,0.0012354860504049893,80939.805,-0.3639968841599644,10,80939.81,80939.81,80939.81,80939.81,0.00226,80939.81,3,3,0,0.00226,0.0
2026-05-12 09:44:01,BTCUSDT,80939.8,2.59126,80939.81,5.38554,0.0012354860504049893,80939.805,-0.36368797102867767,10,80939.81,80939.81,80939.81,80939.81,0.00449,80939.81,3,3,0,0.00449,0.0
2026-05-12 09:44:02,BTCUSDT,80939.8,2.34369,80939.81,5.38623,0.0012354860504049893,80939.805,-0.40755621325683344,10,80939.81,80939.81,80939.81,80939.81,0.00019,80939.81,1,1,0,0.00019,0.0
2026-05-12 09:44:03,BTCUSDT,80939.8,3.09171,80939.81,5.32417,0.0012354860504049893,80939.805,-0.28093386660841235,10,80939.81,80939.81,80939.8,80939.8,0.06265,80939.80977653632,5,3,2,0.06125,0.0014
2026-05-12 09:44:04,BTCUSDT,80939.8,2.59164,80939.81,5.31834,0.0012354860504049893,80939.805,-0.3594969901383203,10,80939.81,80939.81,80939.81,80939.81,0.00638,80939.81,2,2,0,0.00638,0.0
2026-05-12 09:44:05,BTCUSDT,80939.8,2.63384,80939.81,5.31781,0.0012354860504049893,80939.805,-0.35301270905144116,10,80939.8,80939.8,80939.8,80939.8,0.00148,80939.8,1,0,1,0.0,0.00148
2026-05-12 09:44:06,BTCUSDT,80939.8,3.10195,80939.81,5.25603,0.0012354860504049893,80939.805,-0.2743140250138206,10,80939.81,80939.81,80939.8,80939.8,0.06627,80939.80914893617,9,8,1,0.06063,0.00564
2026-05-12 09:44:07,BTCUSDT,80939.8,3.16059,80939.81,4.94153,0.0012354860504049893,80939.805,-0.23784084665876298,10,80939.81,80939.81,80939.81,80939.81,0.03019,80939.81,3,3,0,0.03019,0.0
2026-05-12 09:44:08,BTCUSDT,80939.8,2.62706,80939.81,4.94132,0.0012354860504049893,80939.805,-0.32285303721711184,10,80939.81,80939.81,80939.81,80939.81,0.00131,80939.81,3,3,0,0.00131,0.0
2026-05-12 09:44:09,BTCUSDT,80939.8,3.79013,80939.81,4.39058,0.0012354860504049893,80939.805,-0.07298104411056926,10,80939.81,80939.81,80939.81,80939.81,0.00107,80939.81,2,2,0,0.00107,0.0
2026-05-12 09:44:10,BTCUSDT,80939.8,5.69329,80939.81,0.5175,0.0012354860504049893,80939.805,0.8342768289606861,10,80939.81,80939.81,80939.8,80939.8,0.01028,80939.8096303502,7,6,1,0.0099,0.00038
2026-05-12 09:44:11,BTCUSDT,80943.45,9.04818,80943.46,0.10483,0.0012354303383763394,80943.455,0.9769881975717367,10,80939.81,80943.45,80939.81,80943.45,0.73433,80940.41630942492,74,70,4,0.73109,0.00324
2026-05-12 09:44:12,BTCUSDT,80943.45,9.04783,80943.46,0.08051,0.0012354303383763394,80943.455,0.9822237421190144,10,80943.46,80943.46,80943.45,80943.46,0.02455,80943.45984928717,4,2,2,0.02418,0.00037
2026-05-12 09:44:13,BTCUSDT,80943.45,9.04699,80943.46,0.08936,0.0012354303383763394,80943.455,0.9803132127374341,10,80943.45,80943.45,80943.45,80943.45,0.00091,80943.45,1,0,1,0.0,0.00091
2026-05-12 09:44:14,BTCUSDT,80943.45,8.92031,80943.46,0.08936,0.0012354303383763394,80943.455,0.9800380437900795,10,,,,,,,0,0,0,,
2026-05-12 09:44:15,BTCUSDT,80943.45,8.61138,80943.46,0.54706,0.0012354303383763394,80943.455,0.8848851970503092,10,,,,,,,0,0,0,,
2026-05-12 09:44:16,BTCUSDT,80943.45,8.60001,80943.46,0.54706,0.0012354303383763394,80943.455,0.880903263232337,10,80943.45,80943.45,80943.45,80943.45,0.01047,80943.45,1,0,1,0.0,0.01047
2026-05-12 09:44:17,BTCUSDT,80943.45,8.5998,80943.46,0.0786,0.0012354303383763394,80943.455,0.9817428374425312,10,80943.46,80943.46,80943.46,80943.46,0.01076,80943.46,5,5,0,0.01076,0.0
2026-05-12 09:44:18,BTCUSDT,80943.45,10.21142,80943.46,0.54102,0.0012354303383763394,80943.455,0.8997100189158315,10,80943.46,80943.46,80943.46,80943.46,0.00521,80943.46,4,4,0,0.00521,0.0
2026-05-12 09:44:19,BTCUSDT,80943.45,9.76275,80943.46,1.99758,0.0012354303383763394,80943.455,0.6615921717951996,10,80943.46,80943.46,80943.46,80943.46,0.00092,80943.46,2,2,0,0.00092,0.0
2026-05-12 09:44:20,BTCUSDT,80943.45,9.76275,80943.46,1.97648,0.0012354303383763394,80943.455,0.6645654480277011,10,80943.46,80943.46,80943.46,80943.46,0.02523,80943.46,2,2,0,0.02523,0.0
2026-05-12 09:44:21,BTCUSDT,80943.45,10.96475,80943.46,1.90875,0.0012354303383763394,80943.455,0.7044803277775371,10,80943.46,80943.46,80943.46,80943.46,0.00031,80943.46,1,1,0,0.00031,0.0
2026-05-12 09:44:22,BTCUSDT,80943.45,4.00089,80943.46,5.05877,0.0012354303383763394,80943.455,-0.02360785654255088,10,80943.45,80943.46,80943.45,80943.46,0.00156,80943.45352564103,3,1,2,0.00055,0.00101
2026-05-12 09:44:23,BTCUSDT,80943.45,2.80096,80943.46,5.06128,0.0012354303383763394,80943.455,-0.16520360340457066,10,,,,,,,0,0,0,,
2026-05-12 09:44:24,BTCUSDT,80943.45,2.80089,80943.46,5.05543,0.0012354303383763394,80943.455,-0.22144360571761862,10,80943.46,80943.46,80943.46,80943.46,0.00395,80943.46,1,1,0,0.00395,0.0
2026-05-12 09:44:25,BTCUSDT,80943.45,2.69326,80943.46,5.05726,0.0012354303383763394,80943.455,-0.23770264203749666,10,,,,,,,0,0,0,,
2026-05-12 09:44:26,BTCUSDT,80943.45,2.67075,80943.46,5.06694,0.0012354303383763394,80943.455,-0.27127765456106645,10,,,,,,,0,0,0,,
