timestamp,symbol,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,spread_bps,mid_price,imbalance_5,update_count,open,high,low,close,volume,vwap,trade_count,buy_count,sell_count,buy_volume,sell_volume
2026-05-12 09:56:54,BTCUSDT,80826.39,9.37396,80826.4,3.99504,0.0012372195988698989,80826.395,0.40453325206929003,10,80826.4,80826.4,80826.4,80826.4,0.06796,80826.4,1,1,0,0.06796,0.0
2026-05-12 09:56:55,BTCUSDT,80826.39,9.03194,80826.4,4.56067,0.0012372195988698989,80826.395,0.3313843727464074,10,80826.4,80826.4,80826.4,80826.4,0.00076,80826.4,1,1,0,0.00076,0.0
2026-05-12 09:56:56,BTCUSDT,80826.39,7.39372,80826.4,4.71007,0.0012372195988698989,80826.395,0.224900873628272,10,80826.39,80826.4,80826.39,80826.4,0.46854,80826.39074486704,4,1,3,0.0349,0.43364
2026-05-12 09:56:57,BTCUSDT,80826.39,7.98016,80826.4,4.45207,0.0012372195988698989,80826.395,0.28662260185315713,10,80826.39,80826.4,80826.39,80826.4,0.07774,80826.39111782867,3,1,2,0.00869,0.06905
2026-05-12 09:56:58,BTCUSDT,80826.39,1.71434,80826.4,4.82675,0.0012372195988698989,80826.395,-0.4749814524771247,10,80826.39,80826.39,80826.39,80826.39,8e-05,80826.39,2,0,2,0.0,8e-05
2026-05-12 09:56:59,BTCUSDT,80826.39,1.10064,80826.4,4.82668,0.0012372195988698989,80826.395,-0.6274648848134292,10,,,,,,,0,0,0,,
2026-05-12 09:57:00,BTCUSDT,80826.39,2.01674,80826.4,4.51457,0.0012372195988698989,80826.395,-0.3817498562884505,10,80826.4,80826.4,80826.4,80826.4,0.97542,80826.4,25,25,0,0.97542,0.0
2026-05-12 09:57:01,BTCUSDT,80826.39,0.58741,80826.4,4.60101,0.0012372195988698989,80826.395,-0.7723445521084268,10,80826.39,80826.4,80826.39,80826.39,0.35983,80826.39224995137,91,49,42,0.08096,0.27887
2026-05-12 09:57:02,BTCUSDT,80826.39,1.15684,80826.4,4.6,0.0012372195988698989,80826.395,-0.5972735786881266,10,80826.4,80826.4,80826.39,80826.39,0.00173,80826.39843930636,3,2,1,0.00146,0.00027
2026-05-12 09:57:03,BTCUSDT,80826.39,0.97094,80826.4,4.59955,0.0012372195988698989,80826.395,-0.6504645560908465,10,80826.39,80826.4,80826.39,80826.4,0.00401,80826.39309226933,3,2,1,0.00124,0.00277
